code;pk;name;Activity_Number;Activity_Title;Activity_Description;Activity_Details;$/€ 
TL;8796163276801;Marriott's Timber Lodge;Activity 39;BBQ Spice Rubs;Stop by to get a few delicious ingredients and ideas on how to spice up tonight's BBQ dinner!;"Teens/Adults; The Retreat";
TL;8796163276801;Marriott's Timber Lodge;Activity 40;Check-In Treats;Swing on by, check out some of our activities, and grab a delicious cookie!;"All Ages; Timber Lodge Lobby";
SA;8796163276801;Marriott's Sabal Palms;Activity 1;Gak Attack;Create your very own ooey gooey slimy toy!;Kids 6-7;
SA;8796163276801;Marriott's Sabal Palms;Activity 2;Glass Etching;Craft and design your own Happy Hour glass! Wine, Champagne & Beer Glasses available!;Adults;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 3;Basketball Knockout Challenge ;Challenge other guests to a fun knockout challenge!;Kids & Teens;
SA;8796163276801;Marriott's Sabal Palms;Activity 4;Bedtime Stories by the Fire;Join us by the fire and enjoy a few bedtime stories with milk and cookies. ;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 5;Blackjack Tournament;Have a hand at some blackjack and a chance to make some new friends!;Adults ;
SA;8796163276801;Marriott's Sabal Palms;Activity 6;Board Game Bonanza ;Socialize with friends and family while playing Monopoly, Battleship, Chess, and more!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 7;Build-a-Buddy;Build your very own stuffed animal friend!;Kids ;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 8;Campfire Social;Wind down from the day and warm up by the fire! To add a little flavor purchase s'more kits.   ;All Ages;$
SA;8796163276801;Marriott's Sabal Palms;Activity 9;Candle Making;Create your very own scented candle!;Teens & Adults;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 10;Chocolate Tasting;Test your taste buds with our wild flavors of chocolate!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 11;Craft Beer Tasting;Enjoy a hand picked selection of craft beers!;Adults;$
SA;8796163276801;Marriott's Sabal Palms;Activity 12;Dive-In Movie;Grab your floaties and relax in the pool while watching an awesome movie.;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 13;DIY Spa Craft Day;Choose two DIY spa crafts to bring home and relax the day away!;Teen & Adult;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 14;Evening Bingo;Try your luck at a few rounds of BINGO and win awesome prizes!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 15;Floats & Snow Cones;Cool down with this tasty root beer float or snow cone treat!;Prices Varies, All Ages;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 16;Frozen Frenzy;Chill out by the pool and enjoy margaritas, snow cones, and soda floats!;Prices Varies, All Ages;$
SA;8796163276801;Marriott's Sabal Palms;Activity 17;Hot Chocolate & Campfire Social;Warm up by the fire and enjoy a delicious cup of cocoa or tea with cookies. Purchase a s’mores kit.  ;All Ages;$
SA;8796163276801;Marriott's Sabal Palms;Activity 18;Hotdog & Craft Beer Social;An opportunity for Marriott guests to enjoy hotdogs and craft beer with our Leadership team!;Complimentary, All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 19;Ice Cream Making;Shake up your very own ice cream and dress it with toppings galore for a tasty treat!;Kids;$
SA;8796163276801;Marriott's Sabal Palms;Activity 20;Ice Cream Social;Join us for some ice cream & your choice of toppings!;All Ages;$
SA;8796163276801;Marriott's Sabal Palms;Activity 21;Jackpot Bingo;Purchase Bingo cards for $2.00 cash. $1 goes in the pot and $1 goes to The Children's Miracle Network.  ;All Ages;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 22;Jellybean Tasting;Trick those tastes buds with our flavored jellybeans!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 23;Luau Pool Party;Hula your way to the pool as we serve tiki drinks, turtle snow cones, make leis, and have a hula hoop competition!;Prices Varies, All Ages;$
SA;8796163276801;Marriott's Sabal Palms;Activity 24;Majority Rules;Join us by the pool for this fun family game to answer questions with a twist!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 25;Margarita Mayhem ;Join us poolside as we make margaritas in the sun!;Prices Varies, Adults;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 26;Mickey Mouse Ears;Craft your own Mickey ears to wear to all the parks!;Kids;$
SA;8796163276801;Marriott's Sabal Palms;Activity 27;Mini Craft Hour;Choose 2 of your favorite mini crafts to create!;Kids;$
SA;8796163276801;Marriott's Sabal Palms;Activity 28;Mixology 101: Blue Hawaii;Stir up a refreshing summer cocktail to bring out your inner ocean.;Adults;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 29;Name That Tune;Think you know your music? Test your skills, and show us what you got!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 30;Park Prep Party ;Get yourself ready for the parks! Make your own autograph book, trade pins, and decorate a princess or pirate hat!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 31;Piggy Bank Painting;Come paint your very own piggy paint anyway you like!;Kids;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 32;Poolside Trivia;Join us by the pool for some fun but tough trivia questions and of course a prize to the winners!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 33;reFUEL: Coffee Tasting;Start your morning off right with a few sips of coffee from different countries.;Adults ;
SA;8796163276801;Marriott's Sabal Palms;Activity 34;reFUEL: Tea Tasting;Join us for some tea as we sip our way through multiple flavors!;Adults ;
SA;8796163276801;Marriott's Sabal Palms;Activity 35;Shuffleboard Social;Bring the family and friends for a fun filled shuffleboard match!;All Ages;
SA;8796163276801;Marriott's Sabal Palms;Activity 36;Survival Bracelets;Hand make your own survival bracelet!;Teens & Adults;$ 
SA;8796163276801;Marriott's Sabal Palms;Activity 37;The Relationship Game ;Come enjoy a fun game and test your relationship with either your significant other, or even, your friends and family!;Adults ;
SA;8796163276801;Marriott's Sabal Palms;Activity 38;Wine & Cheese Social;An opportunity for Marriott guests to enjoy wine and cheese with our Leadership team!;Adults ;
SA;8796163276801;Marriott's Sabal Palms;Activity 39;World Center Walk;Join us for a tour around the World Center Property!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 1;Gak Attack;Create your very own ooey gooey slimy toy!;Kids 6-7;
IM;8796163276801;Marriott's ImperialPalms;Activity 2;Glass Etching;Craft and design your own Happy Hour glass! Wine, Champagne & Beer Glasses available!;Adults;$
IM;8796163276801;Marriott's Imperial Palms;Activity 3;Basketball Knockout Challenge ;Challenge other guests to a fun knockout challenge!;Kids & Teens;
IM;8796163276801;Marriott's Imperial Palms;Activity 4;Bedtime Stories by the Fire;Join us by the fire and enjoy a few bedtime stories with milk and cookies. ;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 5;Blackjack Tournament;Have a hand at some blackjack and a chance to make some new friends!;Adults ;
IM;8796163276801;Marriott's Imperial Palms;Activity 6;Board Game Bonanza ;Socialize with friends and family while playing Monopoly, Battleship, Chess and more!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 7;Build-a-Buddy;Build your very own stuffed animal friend!;Kids ;$
IM;8796163276801;Marriott's Imperial Palms;Activity 8;Campfire Social;Wind down from the day and warm up by the fire! To add a little flavor purchase S'mores kits.;All Ages;$
IM;8796163276801;Marriott's Imperial Palms;Activity 9;Candle Making;Create your very own scented candle!;Teens & Adults;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 10;Chocolate Tasting;Test your taste buds with our wild flavors of chocolate!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 11;Craft Beer Tasting;Enjoy a hand picked selection of craft beers!;Adults;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 12;Dive-In Movie;Grab your floaties and relax in the pool while watching an awesome movie.;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 13;DIY Spa Craft Day;Choose two DIY spa crafts to bring home and relax the day away!;Teen & Adult;$
IM;8796163276801;Marriott's Imperial Palms;Activity 14;Evening Bingo;Try your luck at a few rounds of Bingo and win awesome prizes!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 15;Floats & Snow Cones;Cool down with this tasty root beer float or snow cone treat!;Prices Varies, All Ages;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 16;Frozen Frenzy;Chill out by the pool and enjoy margaritas, snow cones, and soda floats!;Prices Varies, All Ages;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 17;Hot Chocolate and Campfire Social;Warm up by the fire and enjoy a delicious cup of cocoa or tea with cookies. Purchase a S’mores kit.;All Ages;$
IM;8796163276801;Marriott's Imperial Palms;Activity 18;Hotdog & Craft Beer Social;An opportunity for Marriott guests to enjoy hotdogs and craft beer with our Leadership team!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 19;Ice Cream Making;Shake up your very own ice cream and dress it with toppings galore for a tasty treat!;Kids;$
IM;8796163276801;Marriott's Imperial Palms;Activity 20;Ice Cream Social;Join us for some ice cream & your choice of toppings!;All Ages;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 21;Jackpot Bingo;Purchase Bingo cards. Donation The Children's Miracle Network.  ;All Ages;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 22;Jellybean Tasting;Trick those tastes buds with our flavored jellybeans!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 23;Luau Pool Party;Hula your way to the pool as we serve tiki drinks, turtle snow cones, make leis, and have a hula hoop competition!;Prices Varies, All Ages;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 24;Majority Rules;Join us by the pool for this fun family game to answer questions with a twist!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 25;Margarita Mayhem ;Join us poolside as we make margaritas in the sun!;Prices Varies, Adults;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 26;Mickey Mouse Ears;Craft your own Mickey ears to wear to all the parks!;Kids;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 27;Mini Craft Hour;Choose 2 of your favorite mini crafts to create!;Kids;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 28;Mixology 101: Blue Hawaii;Stir up a refreshing summer cocktail to bring out your inner ocean.;Adults;$
IM;8796163276801;Marriott's Imperial Palms;Activity 29;Name That Tune;Think you know your music? Test your skills, and show us what you got!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 30;Park Prep Party ;Get yourself ready for the parks! Make your own autograph book, trade pins, and decorate a princess or pirate hat!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 31;Piggy Bank Painting;Come paint your very own piggy paint anyway you like!;Kids;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 32;Poolside Trivia;Join us by the pool for some fun but tough trivia questions and of course a prize to the winners!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 33;reFUEL: Coffee Tasting;Start your morning off right with a few sips of coffee from different countries.;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 34;reFUEL: Tea Tasting;Join us for some tea as we sip our way through multiple flavors!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 35;Shuffleboard Social;Bring the family and friends for a fun filled shuffleboard match!;All Ages;
IM;8796163276801;Marriott's Imperial Palms;Activity 36;Survival Bracelets;Hand make your own survival bracelet!;Teens & Adults;$ 
IM;8796163276801;Marriott's Imperial Palms;Activity 37;The Relationship Game ;Come enjoy a fun game and test your relationship with either your significant other, or even, your friends and family!;Adults ;
IM;8796163276801;Marriott's Imperial Palms;Activity 38;Wine & Cheese Social;An opportunity for Marriott guests to enjoy wine and cheese with our Leadership team!;Adults ;
IM;8796163276801;Marriott's Imperial Palms;Activity 39;World Center Walk;Join us for a tour around the World Center Property!;All Ages;
ML;8796163276801;Marriott's Crystal Shores;Activity 1;Aqua fit;Fitness class in the Cascade pool.;Every morning at 8:30 a.m. (18 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 2;Fresh Air Fitness ;Boot camp and circuit training fitness class.;Mondays and Wednesdays at 10 a.m. on the beach (18 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 3;ReNew Stretch ;A basic Stretch class to work on mobility and range of motion.;Saturdays and Thursdays at 10 a.m. on the beach (18 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 4;Discover Nature Walk;An informative walk on the beach (sea turtles) that talks about nature on the beach and the island.;On Sundays and Fridays at 10 a.m. on the beach;
ML;8796163276801;Marriott's Crystal Shores;Activity 5;Tot Time ;A time for young kids to play with toys and building blocks.;In the Activities Center Saturday at 10 a.m. (1-4 yrs. old);
ML;8796163276801;Marriott's Crystal Shores;Activity 6;Sea Glass Jewelry ;Come to the Activities Center to make some cool beach jewelry. ;In the Activities Center Saturdays at 11 a.m. (5yrs and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 7;Cinema Trivia ;Test your cinema knowledge from all types of movies. ;In the Breezeway (for all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 8;Jello Shots;Tasting of Jello shots and guess the alcohol used in them.;Every Saturday (21 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 9;Pool Pleasers;Some cool and refreshing treats around the cascade and Grotto pools.;Everyday at 2 p.m. (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 10;Ice Cream Social;Where you can get a sundae or a root beer float.;In the Breezeway (for all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 11;Towel Exchange ;Where you can get a new clean towels.;Everyday at 3  p.m. in the breezeway (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 12;Welcome to Crystal Shores;A welcome package for all incoming Owners and guests to talk and discuss activities being held for the week.;Every Saturday in the lobby (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 13;Wine and Canvas;Where you can come and have a glass of wine and paint a canvas. ;Every Saturday in the Activities Center at 5 p.m. (21 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 14;Glow in the Dark Volleyball;Come out and play volleyball. ;Every Saturday at 6 p.m. on the beach (13yrs and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 15;Fishing Sign Up;Specific time to sign up for the activity.;In the Activities center at 11am every Sunday (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 16;Slime Time ;Let's make some gooey slime.;In the Activities Center every Sunday at 11 am (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 17;Shuffleboard Tournament ;Sliding discs on the ground to score points. ;At the shuffleboard court every Sunday at 12 p.m. (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 18;Tequila Tasting ;Try 4 different tequilas. ;Every Sunday at 1 p.m. in the Breezeway (21 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 19;Poolside Rockin Oldies;Come out and enjoy live entertainment around the Cascade pool.;Every Sunday from 2 p.m.-4 p.m. (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 20;Oldy/Newlywed Game;Trivia questions between the spouses.;Every Sunday in the Breezeway at 4 p.m. (18 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 21;S'mores;Let's roast some marshmallows in our firepit;Gather around the fire pit at 5:30 to make S'mores (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 22;Fishing;We take guests that signed up, out on the beach to do some fishing.;Meet at the end of the boardwalk at 8 a.m. to go fishing (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 23;Paint Studio;Come to the Activities Center to paint ceramics or to paint a canvas. ;Activities center at 10 a.m. (all ages) ;
ML;8796163276801;Marriott's Crystal Shores;Activity 24;Gel Candles;"Make your own candle with sand and seashells; choose your seashells from our collection or bring your own from the beach!";Located in the activities center at 11 a.m. (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 25;Poolside Bingo;Gather around or in the Cascade pool and play bingo for a chance to win some prizes.;Cascade pool at 12 p.m. (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 26;Ping Pong Tournament ;"Lets play some ping pong; winner gets bragging rights for the week. ";Come to the ping pong table at 1 p.m. for the tournament ;
ML;8796163276801;Marriott's Crystal Shores;Activity 27;Blackjack;Basic blackjack game, play to 21. ;Come to the breezeway at 4 p.m. ;
ML;8796163276801;Marriott's Crystal Shores;Activity 28;Bourbon and Bacon;Get a Bourbon sour, neat or on the rocks.;Every Monday from 5:30-7:30 in the lobby (21 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 29;Paddleboard;Learn how to hold the board, mount it and stand up on it.;A basic paddle boarding class held every Tuesday at 10am down at the beach (14 and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 30;Sand Art;A colorful way to use sand in fun clear bottles.;Every Tuesday at 11 a.m. in the Activities center (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 31;Bingo and Mimosas ;Play bingo with a delicious Mimosa.;Every Tuesday at Noon in the breezeway (21 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 32;Rummikub Tournament ;A fun board game that requires a little math.;Every Tuesday at 1  p.m. in the Activities center (14 years and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 33;Wine and Cheese Social;Come out and enjoy an awesome cheese tray with crackers, olives and wine.;Every Tuesday at 4 p.m.-5 p.m. in the Lobby (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 34;Board Games with Friends;Friendly competition between guests, games include Rummikub, Catchphrase, Taboo, Monopoly, Pictionary and much much more. ;Every Tuesday at 6 p.m. in the Activities Center (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 35;Seashell Picture Frames;Wood frames that you can paint and glue on fun sea shells to have a momento.;Every Wednesday in the Activities Center at Noon (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 36;Playing Card Bingo ;Play bingo in a new way with a deck of cards and your bingo board.;Every Wednesday in the breezeway at Noon (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 37;Refuel Smoothie Sampling;Part of our Club thrive program, come out and enjoy a delicious and healthy smoothie.;Every Wednesday at 1 p.m. in the breezeway;
ML;8796163276801;Marriott's Crystal Shores;Activity 38;Margaritas;Enjoy a great refreshing mixed drink.;Every Wednesday at 3:30 p.m. in the breezeway (21 yrs. and older) ;
ML;8796163276801;Marriott's Crystal Shores;Activity 39;Beer Bocce;Play Bocce ball with a cold and refreshing beer.;Every Wednesday on the grass lawn ;
ML;8796163276801;Marriott's Crystal Shores;Activity 40;Spin Art Frisbee;Paint a new frisbee with fun designs.;Every Wednesday at 5 p.m. on the grass lawn (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 41;Beach Clean Up;Guests come out to clean up the beach in front of our property. ;Every Thursday at 10 a.m. at the beach (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 42;Kid Night In Sign Up;Sign up time for our Kids night in Activity. ;Sign up is held every Thursday at 11 a.m. in the Activities Center (4 yrs. and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 43;Message in a Bottle;Create a message and put it in a beach bottle.;Every Thursday at 11 a.m. in the activities center (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 44;Bag Toss Tournament ;Throw bean bags and get them to land on the board or in the hole to score points.;Every Thursday at Noon on the grass lawn (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 45;Tacos and Tequila;Come out and enjoy delicious tacos and a margarita.;Every Thursday from 4 p.m.-5 p.m. in the Breezeway (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 46;Kids Night In;Where we play games, do crafts and feed the kids for 3 hours.;Every Thursday night in the Activities Center from 5:30 p.m.-8:30 p.m. (4yrs and older);
ML;8796163276801;Marriott's Crystal Shores;Activity 47;Tye Dye Sign up;Sign up for our tye dye shirts.;Every Friday at 10 a.m. in the Activities Center (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 48;Glass Etching ;Use fun stencils to etch on the glass cup of your choice.;Every Friday at 11 a.m. in the Activities Center (all ages);
ML;8796163276801;Marriott's Crystal Shores;Activity 49;Sweet Treat Bingo;Play bingo and win a candy bar.;Every Friday in the breezeway at Noon (all ages) ;
ML;8796163276801;Marriott's Crystal Shores;Activity 50;Beach Volley Ball;Lets play some volleyball on the beach. ;Every Friday at 1 p.m. out on the beach (all ages);
HO;8796163276801;Marriott's Harbour Lake;Activity 1;Activity Title;Short Description;Brief Details;
HO;8796163276801;Marriott's Harbour Lake;Activity 2;Group Fitness Classes;clubTHRIVE instructor lead classes may include: Stretches, Nature Walks, Yoga, & Pool exercises.;Most classes are appropriate for all ages.;
HO;8796163276801;Marriott's Harbour Lake;Activity 3;Crafts – Painting;Activities may include: Sea Treasure, Ceramic Banks, Treasure Boxes, Picture Frames, Necklaces, etc.;Offered each day guests can create a vacation memory to take home. *Cost affiliated and activities change daily*;
HO;8796163276801;Marriott's Harbour Lake;Activity 4;Family Fun – Sports;Activities may include: Volleyball, Soccer, Kickball, Flag Football, Whiffle ball, etc.;Offered each day at 11 a.m. all ages can get active in friendly competition. *Activities change daily*;
HO;8796163276801;Marriott's Harbour Lake;Activity 5;Family Fun – Pool;Activities may include:  Poolside games, in-pool games, races, water balloons, and live entertainment.;All ages can enjoy daily offerings that take place at our pool areas. *Activities change daily*;
HO;8796163276801;Marriott's Harbour Lake;Activity 6;Family Fun – More;Activities may include: Challenges, trivia, bingo, games, etc.;All ages can enjoy daily offerings. *Activities change daily*;
HO;8796163276801;Marriott's Harbour Lake;Activity 7;Toddler Fun;Activities may include: Blocks, Legos, Kinetic Sand, Side Walk Chalk, Puzzles, Bubbles, etc.;Offered each day at 9:00 a.m. toddlers can enjoy activities appropriate for their age. *Activities change daily*;
HO;8796163276801;Marriott's Harbour Lake;Activity 8;Youth Activities;Activities may include: Dances, races, games, challenges, etc.;Children can enjoy daily offerings. *Activities change daily*;
HO;8796163276801;Marriott's Harbour Lake;Activity 9;Adult Activities;Activities may include: Table games, card games, sports, painting, socials, tastings, etc.;Adults can enjoy daily offerings. *Activities change daily and cost may be affiliated*;
HO;8796163276801;Marriott's Harbour Lake;Activity 10;Teen Activities;Activities may include: Sports, challenges, table games, bingo, video games, etc.;Ages 10-18 can enjoy nightly offerings. *Activities change daily*;
HO;8796163276801;Marriott's Harbour Lake;Activity 11;Ice Cream Sundaes;Offered each day at 3:00 p.m. guests can enjoy a tasty afternoon treat and create their own sundae.;;$
HO;8796163276801;Marriott's Harbour Lake;Activity 12;Nightly Entertainment;Activities may include: Movie Nights, Karaoke, Magic Show, Campfires, etc.;All ages can enjoy nightly offerings. *Activities change daily*;$
DA;8796163276801;Marriott's Villas at Doral;Activity 1;AquaFIT;Cardio workout in the pool.;45 min. class ;
DA;8796163276801;Marriott's Villas at Doral;Activity 2;Aqua Zumba;Water version of the popular cardio workout.;45 min class;
DA;8796163276801;Marriott's Villas at Doral;Activity 3;Technology hour;Learn how to use your devices, gadgets and apps.;Guests bring all kind of devices and we give tutorials on how to operate them, from phones to laptops.;
DA;8796163276801;Marriott's Villas at Doral;Activity 4;Swim Up Blackjack;See if you can swim away with the prize.;Floating set up of blackjack, Very popular;
DA;8796163276801;Marriott's Villas at Doral;Activity 5;Poolside Trivia;See who's the smartest.;Different Themes every day;
DA;8796163276801;Marriott's Villas at Doral;Activity 6;Tequila Tasting;Explore the world of tequila.;4 different tequilas, educational 21+ ;
DA;8796163276801;Marriott's Villas at Doral;Activity 7;Karaoke Night;Step up to the mic and join us for happy hour.;Complimentary for the family;
DA;8796163276801;Marriott's Villas at Doral;Activity 8;Sangria Tasting and Flamenco;Explore the beauty of flamenco dancing. ;Live music, Sangria for adults 21+;
DA;8796163276801;Marriott's Villas at Doral;Activity 9;Wine and Canvas;A cup of wine and painting lessons.;All materials provided, wine adults 21+;
DA;8796163276801;Marriott's Villas at Doral;Activity 10;S'mores Galore;Gather by the fire and try a variety of S'mores.;Different chocolates to pick from, Donations to the Children's Miracle Network are suggested.;
DA;8796163276801;Marriott's Villas at Doral;Activity 11;Mixology 101;Learn how to make Villas at Doral favorite drinks.;Complimentary 21+;
DA;8796163276801;Marriott's Villas at Doral;Activity 12;Kid's Night Out;Drop off program full of arts, crafts, movies and games.;Kids ages 4 - 12;
DA;8796163276801;Marriott's Villas at Doral;Activity 13;Tie Dye T-Shirts;Create your own design and let's get groovy!;Per shirt ;$
DA;8796163276801;Marriott's Villas at Doral;Activity 14;Wild Animal Show;We bring the zoo to Villas at Doral.;All ages;
DA;8796163276801;Marriott's Villas at Doral;Activity 15;Coffee Tasting;Explore the world of coffee.;Coffees from all around the world.;
DA;8796163276801;Marriott's Villas at Doral;Activity 16;Name That tune;Guest the artist and the song name to win a prize.;;
DA;8796163276801;Marriott's Villas at Doral;Activity 17;Cartoons, Crayons and Cereal;Kids gather for their favorite toons and cereals.;;
BB;8796163276801;Marriott's Barony Beach Club;Activity 1;Make Your Own Bath Salts;Create your own bath salts using essential oils customized to your current wellness needs. ;All Ages;$
BB;8796163276801;Marriott's Barony Beach Club;Activity 2;Cereal & a Movie;Enjoy a morning movie accompanied with an assortment of cereals and milk.;Kid's Activity;
BB;8796163276801;Marriott's Barony Beach Club;Activity 3;Stargazing with Bill the Sky Guy;Join local astronomer Bill the Sky Guy in an evening of stargazing as he points out the best sights in the sky.;All Ages. In case of inclement weather there will be an indoor presentation.;
BB;8796163276801;Marriott's Barony Beach Club;Activity 4;Bingo & Bellinis;Join the activities team as you try to win some awesome prizes during our fun rounds of bingo. ;All ages welcome. Bellinis for 21+ only. ;
BB;8796163276801;Marriott's Barony Beach Club;Activity 5;Shark's Tooth Necklace;Create your own one-of-a-kind Shark's Tooth necklace with your choice of beads and an authentic shark's tooth. ;All Ages;$
BB;8796163276801;Marriott's Barony Beach Club;Activity 6;Wine and Cheese Social;Enjoy a spread of delicious hors d'oeuvres & wine as you meet and mingle with other guests and Owners. ;Adult Activity;
BB;8796163276801;Marriott's Barony Beach Club;Activity 7;Not-So-Newlywed;How well do you know your spouse? Challenge other couples in this classic television spinoff game. ;Adult Activity;
BB;8796163276801;Marriott's Barony Beach Club;Activity 8;Campfire ;Enjoy relaxing by the fire and eating tasty S'mores. ;All Ages. In case of inclement weather there will be s'mores indoors. ;
BB;8796163276801;Marriott's Barony Beach Club;Activity 9;Sangria Social;Join the activities team on the Front Porch for Sangrias and snacks. ;All Ages. Sangria for 21+ only. Non-alcoholic beverages available. ;
BB;8796163276801;Marriott's Barony Beach Club;Activity 10;Salsa Dancing Lessons;Join Alyssa & Jack as they teach you the basics of Salsa Dancing. All levels welcome. ;All Ages;
BB;8796163276801;Marriott's Barony Beach Club;Activity 11;Casino Night;Join the activities team for blackjack and roulette. Earn chips to exchange for prizes. ;21+ only. Light snacks provided. ;
BB;8796163276801;Marriott's Barony Beach Club;Activity 12;Bamboozled: The Magic of Gary Maurer;Join Gary the Magician for a night of magic and wonder. Great for guests of all ages. ;All Ages;
BB;8796163276801;Marriott's Barony Beach Club;Activity 13;Beach Stroll;Enjoy a leisurely stroll on the beach in the morning with Nettie. ;Adult Activity;
BB;8796163276801;Marriott's Barony Beach Club;Activity 14;Bloody Mary Bar;Customize your own Bloody Mary with a plethora of topping options. ;21+ only. Non-alcoholic option available;
BB;8796163276801;Marriott's Barony Beach Club;Activity 15;Make Your Own Essential Oils Rollerball;Learn about different properties of essential oils and customize your own rollerball. ;Per rollerball. All Ages. ;$
BB;8796163276801;Marriott's Barony Beach Club;Activity 16;Ping Pong Tournament;Take on other guests and Owners in this round-robin ping-pong tournament. ;All Ages;
BB;8796163276801;Marriott's Barony Beach Club;Activity 17;Make Your Own Soap;Create your own glycerin soap with fun shapes and additives to fit your wellness needs. ;All Ages. per bar of soap. ;$
BB;8796163276801;Marriott's Barony Beach Club;Activity 18;Tech Talk;Join the activities discussion to learn more about your devices. Ask questions or discuss the latest technology trends. ;All Ages;
BB;8796163276801;Marriott's Barony Beach Club;Activity 19;Build-a-Buddy;Create your very own cuddly stuffed animal complete with birth certificate and a t-shirt designed by you. ;All Ages;$
